id,created_at,text
1086390058494570497,2019-01-18 22:29:08,"Apoyo a productores del campo. Precios de garantia para granos basicos, desde Zacatecas, Zacatecas. https://t.co/Xiccr5UjJW"
1086250228963930113,2019-01-18 13:13:30,Estamos haciendo valer el derecho a la informacion. Conferencia matutina en vivo. https://t.co/8pOFeVo5Ec
1085886178400919552,2019-01-17 13:06:54,"Contra la corrupcion, ni un paso atras. Conferencia matutina en vivo. https://t.co/u8NZVEWehz"
1085754755161473029,2019-01-17 04:24:40,En la reunion nocturna del gabinete de seguridad confirmamos que se sigue avanzando hacia la normalizacion en el ab... https://t.co/6L3b5MqUSQ
1085521405276491777,2019-01-16 12:57:25,"Si estamos informados, actuamos con criterio. Conferencia de prensa en vivo https://t.co/dvLZA8VxjF"
1085240231375192064,2019-01-15 18:20:08,"Programas Integrales de Desarrollo, desde Iztapalapa, Ciudad de Mexico https://t.co/kSkJ9raDWb"
1085162682091630592,2019-01-15 13:11:59,"Como todos los dias, estamos abiertos a las preguntas de los medios de comunicacion. Conferencia en vivo https://t.co/S8lebnZXSz"
1084799692561502213,2019-01-14 13:09:35,Si se informa con objetividad y profesionalismo se evita el rumor tendencioso. Conferencia matutina https://t.co/lGXPnHRo98
1084506680061190144,2019-01-13 17:45:16,"Programa de Pension para el Bienestar de las Personas Adultas Mayores, desde Valle de Chalco, Estado de Mexico https://t.co/BqjtxP21iz"
1084219924690726912,2019-01-12 22:45:48,Avance sobre el operativo contra el robo de combustible a la nacion https://t.co/OGwUyO7MUy https://t.co/yzkC97Gb1G
1084136084538241024,2019-01-12 17:12:39,"Firma presidente AMLO declaratoria del Ano del Caudillo del Sur, Emiliano Zapata Salazar https://t.co/XucJFfWV40"
1083903207749926914,2019-01-12 01:47:17,"Hoy en Tlapa, en la Montana de Guerrero, una de las regiones mas pobres de Mexico, dio inicio el Programa de Pensio... https://t.co/4kMQEE9oVK"
1083822507902283776,2019-01-11 20:26:36,"En nuestro viaje a Tlapa, Guerrero, nos pararon en Chinantla, municipio de la Mixteca Poblana, estudiantes de bachi... https://t.co/HzcvPmrIOH"
1083712064353259521,2019-01-11 13:07:45,El cambio es un hecho. Conferencia de prensa matutina desde Palacio Nacional https://t.co/9feXrNb9xH
1083491384399556608,2019-01-10 22:30:50,Hoy inicia el extraordinario programa Jovenes Construyendo el Futuro con el que garantizaremos como nunca se habia... https://t.co/pOGwTgPXJf
1083348654902005760,2019-01-10 13:03:41,"Cero corrupcion, cero impunidad. Conferencia de prensa matutina desde Palacio Nacional. https://t.co/akmlALTtJp"
1083158848385531904,2019-01-10 00:29:28,"En la reunion con consules, embajadoras y embajadores de Mexico tuve oportunidad para reafirmar los principios de n... https://t.co/QsdWwj2NvL"
1082987835504832512,2019-01-09 13:09:55,La vida publica es cada vez mas publica. Conferencia de prensa en vivo https://t.co/pLIkeNabbK
1082835205142896640,2019-01-09 03:03:25,Entrevista en La Silla Roja https://t.co/INcUDvP9CO
1082621469111181313,2019-01-08 12:54:07,Seguimos en comunicacion directa con representantes de los medios. https://t.co/psIdnwTKKZ
1082357228299083776,2019-01-07 19:24:07,"Les comparto el encuentro con Vanessa Ponce de Leon, mexicana que gano el certamen de belleza Miss Mundo, que tambi... https://t.co/6qLT3e7cb9"
1082264059062366209,2019-01-07 13:13:53,La verdad nos hara libres. Conferencia matutina desde Palacio Nacional https://t.co/790J4wrzcQ
1082051092005834752,2019-01-06 23:07:38,"Programa de la Zona Libre de la Frontera Norte, desde Tijuana, Baja California. https://t.co/4AsSwvXeWI"
